頁數: 1, 文章ID: 2749541, 標題: 春節敬老禮金》2025全台春節禮金「發放金額、領取時間」一次看, 來源: 網新自製, 審核日期: 2025-01-17 16:59:05, 總PV: 701010, 爬取日PV: 15
頁數: 241, 文章ID: 2756674, 標題: 嘉義強震規模6.4　大埔鄉西興村約50人受困無人傷, 來源: 中央社, 審核日期: 2025-01-21 07:33:44, 總PV: 1046, 爬取日PV: 0
頁數: 241, 文章ID: 2758162, 標題: 李炳憲被T.O.P.一句話惹怒開揍　驚呼《魷魚遊戲2》雄壯如競技場, 來源: 網新自製, 審核日期: 2025-01-22 12:00:06, 總PV: 1046, 爬取日PV: 0
頁數: 241, 文章ID: 2755908, 標題: 經典賽／台灣對韓職樂天巨人熱身賽票價曝　內野熱區最貴880元, 來源: 網新自製, 審核日期: 2025-01-20 14:12:07, 總PV: 1046, 爬取日PV: 0
頁數: 241, 文章ID: 2737489, 標題: 影音／咖啡喝太多心跳狂飆！　醫師團：降低心悸這樣做有效, 來源: 網新自製, 審核日期: 2025-01-02 14:29:39, 總PV: 1046, 爬取日PV: 0
頁數: 241, 文章ID: 2753376, 標題: 台海緊張輝達沒計畫！《黃仁勳傳》：訂單轉三星「所有人商品降檔次」, 來源: 網新自製, 審核日期: 2025-01-17 15:47:36, 總PV: 1045, 爬取日PV: 0
頁數: 242, 文章ID: 2748864, 標題: 韓志旼、李浚赫化學反應太強「越貼越近」　竟擦出愛火, 來源: 網新自製, 審核日期: 2025-01-13 22:54:44, 總PV: 1045, 爬取日PV: 0
頁數: 242, 文章ID: 2752570, 標題: 黃仁勳「冷到狂搓手」喊好冷　指定矽品合作夥伴, 來源: SOT, 審核日期: 2025-01-16 18:44:14, 總PV: 1044, 爬取日PV: 0
頁數: 242, 文章ID: 2751854, 標題: 中國女戰狼交棒！毛澤東堂妹升官　華春瑩卸12年發言人職務, 來源: 網新自製, 審核日期: 2025-01-16 11:29:53, 總PV: 1043, 爬取日PV: 0
頁數: 242, 文章ID: 2755102, 標題: 公視拍台劇「叫好叫座」卻遭刪預算　呱吉砲轟：快去看醫生, 來源: 網新自製, 審核日期: 2025-01-19 15:16:06, 總PV: 1042, 爬取日PV: 0
頁數: 242, 文章ID: 2755240, 標題: 澳網／世代交替之戰？「小蠻牛」闖男單8強　下輪有望強碰喬帥, 來源: 中央社, 審核日期: 2025-01-19 18:09:16, 總PV: 1042, 爬取日PV: 0
頁數: 242, 文章ID: 2746428, 標題: 杉浦康益陶之花　精雕細琢花之舞, 來源: SOT, 審核日期: 2025-01-10 21:18:35, 總PV: 1042, 爬取日PV: 3
頁數: 242, 文章ID: 2748831, 標題: 《夜市王》南機場PK東大門！高雄激戰6小時　18攤粉絲吃得到, 來源: 網新自製, 審核日期: 2025-01-13 18:51:28, 總PV: 1041, 爬取日PV: 0
頁數: 242, 文章ID: 2745422, 標題: 洛杉磯野火肆虐！5死18萬人獲令撤離　NBA湖人黃蜂之戰延期, 來源: 中央社, 審核日期: 2025-01-10 07:23:05, 總PV: 1041, 爬取日PV: 0
頁數: 242, 文章ID: 2746511, 標題: 北市議會表決戰　綠刪雙城論壇經費失敗, 來源: SOT, 審核日期: 2025-01-10 21:14:47, 總PV: 1040, 爬取日PV: 0
頁數: 242, 文章ID: 2739525, 標題: 《魷魚遊戲2》再聚首　「船長」、「薩滿仙女」昔日戀情曝光, 來源: AI WIZE, 審核日期: 2025-01-04 13:27:48, 總PV: 1038, 爬取日PV: 0
頁數: 242, 文章ID: 2762652, 標題: ICE強入學校抓非法移民？　川普「遣返軍機」遭墨國拒, 來源: SOT, 審核日期: 2025-01-26 17:21:24, 總PV: 1037, 爬取日PV: 0
頁數: 242, 文章ID: 2754337, 標題: 考生學測日車禍受傷送醫　暖所長開巡邏車鳴笛接人直送試場, 來源: AI WIZE, 審核日期: 2025-01-18 15:36:43, 總PV: 1036, 爬取日PV: 0
頁數: 242, 文章ID: 2746981, 標題: 大掃除神器！好神拖、擦拭布哪個好？內行人曝「好市多這款」最省心, 來源: AI WIZE, 審核日期: 2025-01-22 11:02:44, 總PV: 1035, 爬取日PV: 0
頁數: 242, 文章ID: 2764034, 標題: DeepSeek登下載榜第一　澳部長示警隱私風險：要很謹慎, 來源: 中央社, 審核日期: 2025-01-28 18:01:22, 總PV: 1035, 爬取日PV: 0
頁數: 242, 文章ID: 2762039, 標題: 公車駕駛「馬路」互槓擋道逾30分　乘客傻眼, 來源: SOT, 審核日期: 2025-01-25 18:55:10, 總PV: 1034, 爬取日PV: 4
頁數: 242, 文章ID: 2751059, 標題: 饗饗員工手部驗出仙人掌桿菌　食物出現「2口感」當心恐遭汙染, 來源: 網新自製, 審核日期: 2025-01-15 17:57:33, 總PV: 1034, 爬取日PV: 0
頁數: 242, 文章ID: 2749796, 標題: 美男染新冠「GG短3.8公分」　醫揭病毒攻擊恐永久萎縮, 來源: AI WIZE, 審核日期: 2025-01-14 16:17:23, 總PV: 1033, 爬取日PV: 0
頁數: 242, 文章ID: 2764368, 標題: 初一車潮現！「8路段超塞」時速跌破40公里　建議出發時間看這, 來源: AI WIZE, 審核日期: 2025-01-29 10:37:14, 總PV: 1033, 爬取日PV: 0
頁數: 242, 文章ID: 2752922, 標題: 媽媽們界的柏金包 輕巧包款熱銷一年賣出上億美元, 來源: SOT, 審核日期: 2025-01-17 16:43:04, 總PV: 1033, 爬取日PV: 0
頁數: 242, 文章ID: 2736385, 標題: 元旦銷假！辭黨魁？　柯文哲主持中央委員會, 來源: SOT, 審核日期: 2025-01-01 13:09:59, 總PV: 1033, 爬取日PV: 0
頁數: 242, 文章ID: 2747526, 標題: 高院駁回柯抗告　白委嗆：黨會有下一步行動, 來源: SOT, 審核日期: 2025-01-12 13:05:37, 總PV: 1032, 爬取日PV: 0
頁數: 242, 文章ID: 2750336, 標題: 【台積電神祕新敵】日本官方豪砸兩千億衝2奈米　護國神山神祕新敵人揭密, 來源: 鏡週刊, 審核日期: 2025-01-15 07:17:58, 總PV: 1031, 爬取日PV: 0
頁數: 242, 文章ID: 2754227, 標題: 高雄捷運嗶卡聲萌變「吉伊卡哇」　鐵粉嗨翻：要我搭幾次, 來源: 網新自製, 審核日期: 2025-01-18 13:29:14, 總PV: 1031, 爬取日PV: 0
頁數: 242, 文章ID: 2737639, 標題: 南韓空難首批罹難者出殯 「黑白大廚」備餐為家屬送暖, 來源: SOT, 審核日期: 2025-01-02 19:17:23, 總PV: 1030, 爬取日PV: 0
頁數: 242, 文章ID: 2739173, 標題: 不露腿穿搭5公式！時髦保暖又顯瘦　50+穿上「絕對減齡」, 來源: 女大, 審核日期: 2025-01-03 21:37:40, 總PV: 1030, 爬取日PV: 0
頁數: 243, 文章ID: 2743441, 標題: 新北男騎士遭貨車擦撞　「險被爆頭」與死神擦肩, 來源: 網新自製, 審核日期: 2025-01-08 13:44:22, 總PV: 1030, 爬取日PV: 0
頁數: 243, 文章ID: 2740489, 標題: 國寶級美男助陣台灣《紅白》！　King & Prince喊我愛你想吃滷肉飯, 來源: 網新自製, 審核日期: 2025-01-05 19:49:52, 總PV: 1029, 爬取日PV: 0
頁數: 243, 文章ID: 2764492, 標題: 創辦DeepSeek梁文鋒成長背景曝　國中導師：不是書呆子, 來源: 網新自製, 審核日期: 2025-01-29 12:47:51, 總PV: 1029, 爬取日PV: 0
頁數: 243, 文章ID: 2746847, 標題: 獻唱《我推2》主題曲！　日本億級企劃團「Rokudenashi」5月來台, 來源: 網新自製, 審核日期: 2025-01-11 12:36:12, 總PV: 1029, 爬取日PV: 0
頁數: 243, 文章ID: 2749740, 標題: 快訊／國1汐止路段多車追撞　1貨車司機受困搶救中, 來源: 網新自製, 審核日期: 2025-01-14 15:43:33, 總PV: 1029, 爬取日PV: 0
頁數: 243, 文章ID: 2741180, 標題: 蓬佩奧：「戰略模糊」時代該結束　習近平不會決定台灣未來, 來源: 網新自製, 審核日期: 2025-01-06 15:23:33, 總PV: 1028, 爬取日PV: 0
頁數: 243, 文章ID: 2742661, 標題: 打球還打架？　控籃球賽「雙手推人」害頭撞地, 來源: SOT, 審核日期: 2025-01-07 19:30:10, 總PV: 1027, 爬取日PV: 0
頁數: 243, 文章ID: 2743959, 標題: 快訊／傍晚僅17度！女離奇墜落台中公園日月湖　全身無力送醫, 來源: 網新自製, 審核日期: 2025-01-08 19:35:53, 總PV: 1027, 爬取日PV: 0
頁數: 243, 文章ID: 2748669, 標題: 洛城野火面積比舊金山大！　鄰居燒光「奇蹟小屋」躲劫, 來源: SOT, 審核日期: 2025-01-13 17:43:43, 總PV: 1027, 爬取日PV: 0
頁數: 243, 文章ID: 2753182, 標題: 周人蔘電玩弊案》回顧最大檢警貪汙案！電玩大亨周人蔘背景一覽, 來源: 網新自製, 審核日期: 2025-01-17 13:05:43, 總PV: 1027, 爬取日PV: 1
頁數: 243, 文章ID: 2761951, 標題: 大場面！東彰快開通day1 「抄近路」　集體違規, 來源: SOT, 審核日期: 2025-01-25 18:27:20, 總PV: 1026, 爬取日PV: 0
頁數: 243, 文章ID: 2764604, 標題: 高雄除夕搶劫！歹徒闖超商噴辣椒水　店員「1機警動作」反制, 來源: 網新自製, 審核日期: 2025-01-29 16:12:46, 總PV: 1026, 爬取日PV: 0
頁數: 243, 文章ID: 2762414, 標題: 美暫停外援90天！官員懇請解凍援烏克蘭　對台影響仍未知, 來源: AI WIZE, 審核日期: 2025-01-26 12:07:46, 總PV: 1025, 爬取日PV: 0
頁數: 243, 文章ID: 2762473, 標題: 陸老闆大手筆年終豪放4.5億　加碼鈔票擺整桌員工「數錢數到抽筋」, 來源: 網新自製, 審核日期: 2025-01-26 12:48:04, 總PV: 1024, 爬取日PV: 0
頁數: 243, 文章ID: 2745497, 標題: 棉被不能回收！丟掉前先看體積　新北環保局曝1情況免裝垃圾袋, 來源: AI WIZE, 審核日期: 2025-01-10 09:31:46, 總PV: 1024, 爬取日PV: 0
頁數: 243, 文章ID: 2738717, 標題: 燒焦鍋底怎麼洗？小蘇打粉＋1飲料輕鬆刷不傷鍋　剩下還能清馬桶, 來源: 健康2.0, 審核日期: 2025-01-03 16:14:36, 總PV: 1024, 爬取日PV: 0
頁數: 243, 文章ID: 2757784, 標題: 黃國昌和蔡壁如爭民眾黨魁　學姊點「1理由」盼不要辯論, 來源: 網新自製, 審核日期: 2025-01-21 20:57:55, 總PV: 1024, 爬取日PV: 0
頁數: 243, 文章ID: 2761099, 標題: 預算補助「凍結50％」！陳其邁撂重話：立院懲罰地方, 來源: 中央社, 審核日期: 2025-01-24 17:45:52, 總PV: 1023, 爬取日PV: 0
頁數: 243, 文章ID: 2761350, 標題: 北韓援兵四月恐全軍覆沒！　出發前「不知要戰烏軍」, 來源: SOT, 審核日期: 2025-01-24 22:17:04, 總PV: 1023, 爬取日PV: 1
頁數: 243, 文章ID: 2750456, 標題: 柯建銘搞大罷免　媒體人曝背後1盤算：逼宮賴清德, 來源: AI WIZE, 審核日期: 2025-01-15 10:19:18, 總PV: 1023, 爬取日PV: 0
頁數: 243, 文章ID: 2761873, 標題: 2025「內湖夜櫻季」登場！　限定市集、音樂會一次享受, 來源: 食尚, 審核日期: 2025-01-25 15:19:17, 總PV: 1023, 爬取日PV: 0
頁數: 243, 文章ID: 2764321, 標題: 大年初一開運指南！掌握「1時辰＋方位」　桃花、健康整年順遂, 來源: 健康2.0, 審核日期: 2025-01-29 09:54:46, 總PV: 1023, 爬取日PV: 0
頁數: 243, 文章ID: 2737510, 標題: NBA／活塞主控「左腿撞到扭曲」重傷　坐擔架退場隊友哭了, 來源: 網新自製, 審核日期: 2025-01-02 14:47:28, 總PV: 1023, 爬取日PV: 0
頁數: 243, 文章ID: 2740084, 標題: 籃籃被爆「出走樂天啦啦隊」！蔡其昌喊話：別忘回來看會長, 來源: 網新自製, 審核日期: 2025-01-05 11:34:02, 總PV: 1023, 爬取日PV: 0
頁數: 243, 文章ID: 2755749, 標題: 柴山下的黑輪攤「射手阿嬤」！開槍趕猴架勢十足, 來源: SOT, 審核日期: 2025-01-20 13:08:48, 總PV: 1023, 爬取日PV: 0
頁數: 244, 文章ID: 2756105, 標題: 華府大雪添變數！韓國瑜進國會大廈觀禮未定　外交部備案曝光, 來源: 網新自製, 審核日期: 2025-01-20 16:38:49, 總PV: 1023, 爬取日PV: 0
頁數: 244, 文章ID: 2754998, 標題: 114學測／英文科字彙難度提升考「語感」　寫作考颱風假, 來源: 網新自製, 審核日期: 2025-01-19 13:11:33, 總PV: 1022, 爬取日PV: 0
頁數: 244, 文章ID: 2737783, 標題: 輝人台中跨年慘被推擠「強拉自拍」　楊瓊瓔道歉、市議員挨轟回應了, 來源: 鏡週刊, 審核日期: 2025-01-02 19:07:05, 總PV: 1022, 爬取日PV: 0
頁數: 244, 文章ID: 2739025, 標題: 新龍炮！　陳子豪「中職最大約」嘆失去「炸裂曲」, 來源: SOT, 審核日期: 2025-01-03 19:01:15, 總PV: 1022, 爬取日PV: 0
頁數: 244, 文章ID: 2740115, 標題: 超商、速食店旁有人搶劫噴辣、出棍　民眾驚, 來源: SOT, 審核日期: 2025-01-05 14:00:59, 總PV: 1022, 爬取日PV: 0
頁數: 244, 文章ID: 2747022, 標題: 有片／洛杉磯記者深入災區報野火　驚見「童年老家被燒光」, 來源: 網新自製, 審核日期: 2025-01-11 16:16:19, 總PV: 1021, 爬取日PV: 0
頁數: 244, 文章ID: 2749595, 標題: 流感流行期49重症、10死　單週近14萬人次就診創十年新高, 來源: 網新自製, 審核日期: 2025-01-14 14:22:52, 總PV: 1021, 爬取日PV: 0
頁數: 244, 文章ID: 2744858, 標題: 高爾宣當新手奶爸2個月！和妻母輪班帶娃　曝「月薪」：主管等級以上, 來源: 網新自製, 審核日期: 2025-01-09 16:12:01, 總PV: 1020, 爬取日PV: 0
頁數: 244, 文章ID: 2753096, 標題: 不只蝦農慘！中國商品入侵　宏都拉斯商家生意跌7成快倒閉, 來源: 中央社, 審核日期: 2025-01-17 16:19:37, 總PV: 1020, 爬取日PV: 0
頁數: 244, 文章ID: 2753773, 標題: 許光漢都來了！柯佳嬿40歲生日「獨缺施柏宇」　他祝賀訊息藏巧思, 來源: 網新自製, 審核日期: 2025-01-17 19:49:58, 總PV: 1019, 爬取日PV: 0
頁數: 244, 文章ID: 2762386, 標題: 天氣／春節寒流攪局！今下午溫度驟降　這時變天「連2天下雨」, 來源: 網新自製, 審核日期: 2025-01-26 11:25:10, 總PV: 1019, 爬取日PV: 0
頁數: 244, 文章ID: 2760151, 標題: 台南新增首例M痘個案　衛生局呼籲高風險群體儘速接種疫苗, 來源: 鏡週刊, 審核日期: 2025-01-23 20:58:38, 總PV: 1018, 爬取日PV: 0
頁數: 244, 文章ID: 2759371, 標題: 加州野火爆新火場！4小時燒掉北市內湖區大小　末日景象再現, 來源: 網新自製, 審核日期: 2025-01-23 10:50:50, 總PV: 1017, 爬取日PV: 0
頁數: 244, 文章ID: 2737565, 標題: 數發部出國預算2220萬　民眾黨轟「假民主真旅遊」遭砍500萬, 來源: AI WIZE, 審核日期: 2025-01-02 15:22:38, 總PV: 1017, 爬取日PV: 0
頁數: 244, 文章ID: 2754577, 標題: 籲勿大刪凍預算！內政部憂「重擊租金補貼」　逾7.5萬戶恐無錢領, 來源: 中央社, 審核日期: 2025-01-18 19:48:45, 總PV: 1015, 爬取日PV: 0
頁數: 244, 文章ID: 2746205, 標題: 借錢不還！印度女慘遭同事「持刀狂砍」　多人冷眼圍觀畫面曝, 來源: 網新自製, 審核日期: 2025-01-10 17:23:16, 總PV: 1015, 爬取日PV: 0
頁數: 244, 文章ID: 2743796, 標題: NBA／巴特勒去意已決！美媒爆他「只想去太陽」：能簽養老約, 來源: 網新自製, 審核日期: 2025-01-08 17:59:10, 總PV: 1014, 爬取日PV: 0
頁數: 244, 文章ID: 2759221, 標題: 韓國瑜拜會美國會傳奇！聚焦2議題　她籲美站出來挺台, 來源: 中央社, 審核日期: 2025-01-23 09:15:26, 總PV: 1014, 爬取日PV: 1
頁數: 244, 文章ID: 2749843, 標題: 鬼鬼未婚生女遭酸！百萬YTR不忍怒嗆網友　揭養育困境：無關單親, 來源: AI WIZE, 審核日期: 2025-01-14 17:11:43, 總PV: 1014, 爬取日PV: 0
頁數: 244, 文章ID: 2754977, 標題: 旗海飄揚！韓國瑜抵美國　僑胞大喊：我愛你, 來源: SOT, 審核日期: 2025-01-19 12:56:42, 總PV: 1014, 爬取日PV: 0
頁數: 244, 文章ID: 2739677, 標題: 2024日本十大最省油MPV名單曝！雙田強勢霸榜前五名, 來源: 外邀稿, 審核日期: 2025-01-04 17:29:34, 總PV: 1014, 爬取日PV: 0
頁數: 244, 文章ID: 2752495, 標題: 堅持不打流感疫苗？她曝嚴重後果「氣氛瞬間冷」：秒排隊搶打, 來源: AI WIZE, 審核日期: 2025-01-16 18:09:51, 總PV: 1013, 爬取日PV: 0
頁數: 244, 文章ID: 2754328, 標題: 新北女豆漿店掉1000元！後方婦竟「偷撿還裝死」挨告慘了, 來源: 網新自製, 審核日期: 2025-01-18 15:35:23, 總PV: 1011, 爬取日PV: 0
頁數: 244, 文章ID: 2755041, 標題: 留才下重本！　供北漂族「宿舍改裝+免租金」VS幫存退休金, 來源: SOT, 審核日期: 2025-01-19 21:04:42, 總PV: 1010, 爬取日PV: 1
頁數: 244, 文章ID: 2758099, 標題: 認刪2千億預算「不影響施政」　藍委：政院覆議也不會過, 來源: 網新自製, 審核日期: 2025-01-22 10:51:27, 總PV: 1010, 爬取日PV: 0
頁數: 245, 文章ID: 2749333, 標題: 總預算飆史上最高！民眾黨「質疑浮編」　提案減列2061億元, 來源: 中央社, 審核日期: 2025-01-14 12:02:21, 總PV: 1010, 爬取日PV: 0
頁數: 245, 文章ID: 2754058, 標題: 自責未照顧好老父！新北男驚險「跨坐20樓高外牆」哭泣, 來源: 網新自製, 審核日期: 2025-01-18 10:06:40, 總PV: 1009, 爬取日PV: 0
頁數: 245, 文章ID: 2758126, 標題: 手搖飲優惠0元！一路到開工都有折扣　外送也有買1送1, 來源: AI WIZE, 審核日期: 2025-01-22 11:08:27, 總PV: 1009, 爬取日PV: 0
頁數: 245, 文章ID: 2758769, 標題: 愛情沖昏頭　慈善投資也有詐　警街逮車手, 來源: SOT, 審核日期: 2025-01-22 17:50:15, 總PV: 1008, 爬取日PV: 0
頁數: 245, 文章ID: 2759044, 標題: 春節連假倒數！蘇花路廊估逾20萬車次　北上高峰「這天恐破2萬」, 來源: 網新自製, 審核日期: 2025-01-22 20:46:58, 總PV: 1008, 爬取日PV: 0
頁數: 245, 文章ID: 2763258, 標題: 校園運動奪命！擲11公斤鏈球飛出場外　觀眾遭砸身亡, 來源: 網新自製, 審核日期: 2025-01-27 15:18:38, 總PV: 1008, 爬取日PV: 0
頁數: 245, 文章ID: 2742991, 標題: 天氣/週五最冷!可能觸及「寒流」等級　高山有降雪機會, 來源: SOT, 審核日期: 2025-01-08 10:11:57, 總PV: 1008, 爬取日PV: 0
頁數: 245, 文章ID: 2749181, 標題: 宮崎6.9強震後展開南海海槽地震調查　日氣象廳：一週小心震度5弱強震, 來源: 網新自製, 審核日期: 2025-01-14 10:18:09, 總PV: 1007, 爬取日PV: 0
頁數: 245, 文章ID: 2758781, 標題: 送給川普就職大禮！　「星際之門」砸16兆在美發展AI, 來源: SOT, 審核日期: 2025-01-22 17:50:56, 總PV: 1007, 爬取日PV: 0
頁數: 245, 文章ID: 2757374, 標題: 強震中護理人員溫馨護　新生兒產婦感動, 來源: SOT, 審核日期: 2025-01-21 16:56:54, 總PV: 1005, 爬取日PV: 0
頁數: 245, 文章ID: 2763163, 標題: 人類間質肺炎病毒傳入英國！　醫療首長拉警報：陽性率激增, 來源: 網新自製, 審核日期: 2025-01-27 13:01:09, 總PV: 1005, 爬取日PV: 0
頁數: 245, 文章ID: 2745504, 標題: 新北浮洲橋1人急剎釀10機車連環撞　4騎士受傷送醫, 來源: 網新自製, 審核日期: 2025-01-10 09:44:32, 總PV: 1005, 爬取日PV: 0
頁數: 245, 文章ID: 2753022, 標題: 史上最高層級！習近平派中國副主席韓正　出席川普就職, 來源: 網新自製, 審核日期: 2025-01-17 11:14:52, 總PV: 1005, 爬取日PV: 0
頁數: 245, 文章ID: 2753209, 標題: 稱拍床上氛圍照！攝影師喬姿勢調女模內褲　下場出爐, 來源: 品觀點, 審核日期: 2025-01-17 15:26:58, 總PV: 1004, 爬取日PV: 0
頁數: 245, 文章ID: 2750425, 標題: 32K妹月給1萬孝親費！媽要求「過年紅包2萬」　她嘆：薪水全沒了, 來源: 網新自製, 審核日期: 2025-01-15 10:01:47, 總PV: 1004, 爬取日PV: 0
頁數: 245, 文章ID: 2752785, 標題: 圖輯／爆炸人潮曝！黃仁勳親民逛逢甲夜市　名牌包、筆電來者全簽, 來源: 網新自製, 審核日期: 2025-01-16 23:16:45, 總PV: 1003, 爬取日PV: 0
